TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
02:48.7,1.206.215,0.5025534,0.49780545,10.000.664,0.7754697,0.20778348,0.3843641,0.69941753,0.994616,10.329.918,0.45811743,0.19751914,0.9681854,10.111.369,0.3050048,10.010.858,0.26812267,0.92857397,-0.12130205,0.7412499,16.113.187,0,8.735.531,8.775.824,7.426.007,0.321228027,0.166442871,0.949462891,4.104.766.845.703.120,-4.194.488.525.390.620,2.332.763.671.875,1,4,2,1,2,80,,205,LHS,Male,No,Left
02:49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,LHS,Male,No,Left
02:49.7,1.206.215,0.5025534,12.951.859,10.000.664,0.7754697,0.20778348,0.7009764,0.69941753,0.994616,10.329.918,0.58782685,0.19751914,0.9681854,10.111.369,0.343496,10.010.858,0.26812267,0.92857397,-0.013686479,0.7412499,1.621.392,7.438.095,833.663,85.421.246,7.820.879,0.356140137,0.122375488,0.935058594,5.241.241.455.078.120,-13.002.166.748.046.800,0.986938477,1,4,4,1,2,80,,205,LHS,Male,No,Left
02:50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,LHS,Male,No,Left
02:50.7,1.206.215,0.5025534,13.797.896,10.000.664,0.7754697,0.20778348,0.81601626,0.69941753,0.994616,10.329.918,0.54290766,0.19751914,0.9681854,10.111.369,0.23070113,10.010.858,0.26812267,0.92857397,-0.16849047,0.7412499,54.919.415,57.175.824,839.304,85.663.007,79.538.464,0.351928711,0.178833008,0.939208984,4.104.766.845.703.120,-611.602.783.203.125,-1.532.745.361.328.120,1,4,4,1,2,80,,205,LHS,Male,No,Left
02:50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,LHS,Male,No,Left
02:51.8,1.206.215,0.5025534,13.007.613,10.000.664,0.7754697,0.20778348,0.6924592,0.69941753,0.994616,10.329.918,0.1987912,0.19751914,0.9681854,10.111.369,0.17125832,10.010.858,0.26812267,0.92857397,-0.2712887,0.7412499,57.014.655,6.430.769,8.183.516,8.578.388,67.490.845,0.376953125,0.177185059,0.957641602,264.678.955.078.125,-6.871.185.302.734.370,-157.012.939.453.125,1,4,2,1,2,80,,205,LHS,Male,No,Left
02:52.8,1.206.215,0.5025534,11.312.531,1.690.082,0.7754697,0.20778348,0.9258582,1.055.368,0.994616,10.329.918,0.32074866,0.8690958,0.9681854,10.111.369,0.121322595,0.7329949,0.26812267,0.92857397,-0.11379005,0.50597835,1.452.967,0,8.058.608,8.195.604,7.317.216,0.33416748,0.138122559,0.93939209,300.567.626.953.125,-21.832.275.390.625,160.003.662.109.375,1,4,4,1,1,80,,205,LHS,Male,No,Left
02:53.8,1.206.215,0.5025534,10.439.619,17.178.328,0.7754697,0.20778348,0.6317738,10.649.483,0.994616,10.329.918,0.141736,0.87202716,0.9681854,10.111.369,0.15521279,0.81834066,0.26812267,0.92857397,-0.16117592,0.60568887,2.941.392,0,86.630.035,83.487.177,65.395.605,0.371887207,0.20135498,0.943481445,2.803.802.490.234.370,-9.443.206.787.109.370,3.491.668.701.171.870,1,4,1,1,1,80,,205,LHS,Male,No,Left
02:54.8,1.206.215,0.5025534,10.439.619,17.253.195,0.7754697,0.20778348,0.6317738,11.540.515,0.994616,10.329.918,0.141736,0.806571,0.9681854,10.111.369,0.15521279,0.895125,0.26812267,0.92857397,-0.16117592,0.6710187,7.579.121,59.915.753,75.509.155,8.493.773,63.582.416,0.366271973,0.151245117,0.935974121,405.242.919.921.875,-37.384.033.203.125,-0.216827393,1,4,1,1,1,80,,205,LHS,Male,No,Left
02:54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,LHS,Male,No,Left
02:55.9,1.206.215,0.5025534,10.439.619,17.253.195,0.7754697,0.20778348,0.6317738,11.540.515,0.994616,10.329.918,0.141736,0.806571,0.9681854,10.111.369,0.15521279,0.895125,0.26812267,0.92857397,-0.16117592,0.6710187,1.621.392,16.217.949,8.058.608,85.058.606,7.619.414,0.38470459,0.205200195,0.941650391,5.061.798.095.703.120,-6.422.576.904.296.870,0.224304199,1,4,4,1,2,75,,205,LHS,Male,No,Left
02:56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,LHS,Male,No,Left
02:56.9,1.206.215,0.5025534,10.439.619,17.253.195,0.7754697,0.20778348,0.6317738,11.540.515,0.994616,10.329.918,0.141736,0.806571,0.9681854,10.111.369,0.15521279,0.895125,0.26812267,0.92857397,-0.16117592,0.6710187,1.620.989,12.261.172,7.712.088,7.752.381,7.329.304,0.395080566,0.183959961,0.92578125,5.106.658.935.546.870,-6.841.278.076.171.870,3.087.921.142.578.120,1,4,1,1,2,75,,205,LHS,Male,No,Left
02:57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,LHS,Male,No,Left
02:57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,LHS,Male,No,Left
