TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2022-11-02 18:28:59.487,0,-0.06284816858860094,0,0.9743670039292989,0,-0.3534634426398359,0,0.6915909111014706,0,0.03867080766842394,0,0.5188495412916317,0,0.007159389974199837,0,0.7689661865063222,0,-0.3380621551511545,0,0.2828807825016246,896.5201465201466,786.9230769230769,596.7399267399268,491.5750915750916,637.4358974358975,0.260681,0.017883,0.977783,4.687958,-4.231873,3.596344,1,2,1,2,2,90.000000
2022-11-02 18:29:00.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:00.495,0,0.04709107789681645,0,0.9743670039292989,0,-0.1979718737976035,0,0.6915909111014706,0,0.08069941719814691,0,0.5188495412916317,0,-0.2108631883675308,0,0.7689661865063222,0,-0.3694652161897233,0,0.2828807825016246,654.7619047619048,788.1318681318681,726.0805860805862,724.4688644688645,706.7399267399268,0.263245,-0.000244,0.981018,2.594452,-6.011353,-1.839294,1,2,1,2,2,90.000000
2022-11-02 18:29:00.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:01.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:01.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:01.488,0,0.01118446287790283,0,0.9743670039292989,0,0.02544229209553307,0,0.6915909111014706,0,-0.08179101882632113,0,0.5188495412916317,0,-0.2434995064957793,0,0.7689661865063222,0,-0.401810485520226,0,0.2828807825016246,722.4542124542124,782.893772893773,609.2307692307693,820.7692307692308,812.3076923076924,0.263000,0.028015,0.982300,3.678589,-4.456177,-2.183228,1,2,1,2,2,90.000000
2022-11-02 18:29:01.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:02.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:02.249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:02.488,0,-0.1901212039618703,0,0.9743670039292989,0,-0.0582721074538152,0,0.6915909111014706,0,-0.05540769388205624,0,0.5188495412916317,0,-0.1997042111649052,0,0.7689661865063222,0,-0.4580081912712762,0,0.2828807825016246,857.4358974358975,786.1172161172161,697.8754578754579,871.5384615384615,819.5604395604396,0.244263,0.025391,0.981628,3.192596,-4.112244,0.426178,1,2,1,2,2,90.000000
2022-11-02 18:29:02.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:02.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:03.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:03.330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:03.488,0,0.03501035944969447,0,0.9743670039292989,0,0.08745467687613344,0,0.6915909111014706,0,0.1502447671416024,0,0.5188495412916317,0,0.01695829127312911,0,0.7689661865063222,0,-0.4762674747486399,0,0.2828807825016246,828.4249084249085,767.1794871794872,699.0842490842491,814.3223443223443,580.6227106227107,0.243408,0.040039,0.998169,4.942169,-3.738403,3.140259,1,2,1,2,2,90.000000
2022-11-02 18:29:03.558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:03.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:04.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:04.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:04.487,0,0.552576033505211,0,0.9743670039292989,0,-0.05231647136966995,0,0.6915909111014706,0,0.1669983025192815,0,0.5188495412916317,0,0.04105658563170411,0,0.7689661865063222,0,-0.5070922125447694,0,0.2828807825016246,850.1831501831502,787.3260073260074,658.7912087912088,737.3626373626374,720.4395604395604,0.217651,0.034058,1.003113,3.514099,-3.282318,1.480408,1,2,1,2,2,90.000000
2022-11-02 18:29:04.693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:05.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:05.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:05.487,0,0.4015926800423951,0,0.9743670039292989,0,0.02158852769979798,0,0.6915909111014706,0,0.1324865457727138,0,0.5188495412916317,0,-0.05328912696283943,0,0.7689661865063222,0,-0.2893339056525659,0,0.2828807825016246,768.7912087912088,782.893772893773,683.3699633699634,749.047619047619,618.901098901099,0.252686,0.032288,1.000916,4.291687,-5.846863,-2.459869,1,2,1,2,2,90.000000
2022-11-02 18:29:05.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:06.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:06.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2022-11-02 18:29:06.488,0,-0.01045558807855492,0,0.9743670039292989,0,-0.1244354277705107,0,0.6915909111014706,0,0.1998966982720371,0,0.5188495412916317,0,-0.009201459406424585,0,0.7689661865063222,0,-0.2960560134486912,0,0.2828807825016246,408.974358974359,793.7728937728938,1094.761904761905,826.4102564102565,599.1575091575091,-0.062988,0.081604,0.974854,4.059906,-4.844971,-14.983521,1,2,1,2,2,85.000000
