TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
34:45.1,0.7750663,0,0,0.53780854,0.5265798,0,0,0.36841196,0.4271601,0,0,0.8554838,0.9309229,0,0,1.1190563,0.9178327,0,0,0.8357464,835.6777,697.47253,838.9011,812.71063,702.3077,0.36920166,0.075073242,0.953857422,3.596343994,-5.166473389,0.777587891,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:46.1,0.36130157,0,0,0.64469576,0.2868923,0,0,0.33709976,0.5614467,0,0,0.94039214,0.9201226,0,0,0.9397325,0.67605144,0,0,0.77557135,870.32965,1446.9231,1009.34064,950.9158,934.7985,0.359191895,0.080932617,0.945739746,3.379516602,-4.044952393,0.86730957,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:47.2,0.5630636,0,0,0.33463454,0.2041656,0,0,0.47127745,0.51796126,0,0,0.8819569,0.7973705,0,0,0.88906986,0.55591106,0,0,0.8953039,783.69965,908.20514,896.9231,778.46155,767.98535,0.359008789,0.082946777,0.948120117,3.155212402,-3.977661133,0.500946045,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:48.2,0.6843705,0,0,0.33463454,0.23378383,0,0,0.47127745,0.13383351,0,0,0.8819569,0.62577933,0,0,0.88906986,0.5256304,0,0,0.8953039,734.94507,879.19415,820.7692,811.50183,709.15753,0.377319336,0.092895508,0.942504883,2.841186523,-4.755249023,1.188812256,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:49.2,0.7890309,0,0,0.33463454,-0.062080417,0,0,0.47127745,1.3688662,0,0,0.8819569,0.89020485,0,0,0.88906986,0.45643926,0,0,0.8953039,781.685,865.4945,1027.4725,799.41394,676.1172,0.374572754,0.080322266,0.946655273,2.601928711,-5.368347168,0.074768066,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:50.2,0.3733753,0,0,0.2677309,0.31817198,0,0,0.17620046,0.62043434,0,0,0.6228099,0.757115,0,0,1.1263961,0.43246144,0,0,0.826015,842.9304,842.52747,959.7802,799.81683,769.19415,0.361022949,0.082580566,0.94354248,2.572021484,-5.368347168,-0.254211426,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:51.2,0.05679043,0,0,0.11917589,0.4112119,0,0,0.2936701,0.77020293,0,0,0.88186735,0.67001903,0,0,1.1923093,0.43898878,0,0,0.75268483,841.7216,889.67035,862.27106,805.4579,984.7619,0.348327637,0.102905273,0.949645996,3.902893066,-3.274841309,1.562652588,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:52.2,0.21762544,0,0,0.6546219,0.40601292,0,0,0.51447284,0.80330706,0,0,1.2494614,0.90283036,0,0,1.1865321,0.6184676,0,0,0.6916207,858.6447,942.0513,931.978,821.5751,775.2381,0.367797852,0.095153809,0.949951172,3.020629883,-5.114135742,-0.88973999,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:53.3,0.44634724,0,0,0.7577529,0.47768041,0,0,0.62052304,0.7651527,0,0,1.2037247,0.91403943,0,0,1.1377245,0.63165355,0,0,0.8062319,855.0183,1087.1062,983.95605,815.5311,801.4286,0.316467285,0.117675781,0.96887207,3.304748535,-3.035583496,3.7159729,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
34:54.3,0.4506933,0,0,0.6353898,0.20148408,0,0,0.44614217,0.89919114,0,0,1.0080053,0.8181515,0,0,1.136897,0.5708955,0,0,0.8142432,849.3773,1027.4725,958.97437,811.0989,760.7326,0.346557617,0.106384277,0.953369141,2.990722656,-4.396362305,0.209350586,1,1,4,4,1,100,,120,LHC,Male,Yes,Right
