,Test,English,Gender,Participant,Dominance,Delta_mean,Delta_std,Delta_ptp,Delta_var,Delta_minim,Delta_maxim,Delta_argminim,Delta_argmaxim,Delta_rms,Delta_skewness,Delta_kurtosis,Theta_mean,Theta_std,Theta_ptp,Theta_var,Theta_minim,Theta_maxim,Theta_argminim,Theta_argmaxim,Theta_rms,Theta_skewness,Theta_kurtosis,Alpha_mean,Alpha_std,Alpha_ptp,Alpha_var,Alpha_minim,Alpha_maxim,Alpha_argminim,Alpha_argmaxim,Alpha_rms,Alpha_skewness,Alpha_kurtosis,Beta_mean,Beta_std,Beta_ptp,Beta_var,Beta_minim,Beta_maxim,Beta_argminim,Beta_argmaxim,Beta_rms,Beta_skewness,Beta_kurtosis,Gamma_mean,Gamma_std,Gamma_ptp,Gamma_var,Gamma_minim,Gamma_maxim,Gamma_argminim,Gamma_argmaxim,Gamma_rms,Gamma_skewness,Gamma_kurtosis
184,RHC,Yes,Female,104.0,Dominant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
185,RHC,Yes,Female,105.0,Dominant,-0.2626798893939394,1.968678089599407,5.7410524,3.8756934204687705,-4.044218,1.6968344,31.0,0.0,1.9861254101291748,-1.084966054179602,-0.3725673622737835,-0.08554908181818176,1.9601231916030857,5.583126,3.842082926260267,-3.724071,1.859055,29.0,0.0,1.9619891874473216,-0.9480583349432475,-0.553793800035197,-0.28350456636363636,1.5234651769085485,4.380405,2.320946145252995,-3.1671848,1.2132202,26.0,1.0,1.5496196257153005,-1.1387125678440926,-0.30705682545048285,-0.3063471424242425,1.5185868175553736,4.2231577,2.3061059224529576,-3.2215288,1.0016289,31.0,7.0,1.5491786514551689,-1.1774539821622136,-0.2769333113088299,-0.4682876,1.3043436858439195,3.54715795,1.7013124508009012,-3.0713243,0.47583365,30.0,3.0,1.3858592017642561,-1.3449238205327267,-0.08554951860318072
186,RHC,Yes,Male,106.0,Dominant,0.4615251296428572,0.4748515523938986,1.4890647,0.22548399681089543,0.0,1.4890647,0.0,8.0,0.6621853532831661,0.6046187298671533,-0.7252407779536565,0.24438306178571428,0.3010804433082884,1.13423366,0.0906494333427155,-0.1584428,0.97579086,10.0,9.0,0.38777895021581005,0.8638500297159136,-0.13297836098622984,0.23260607678571432,0.24064705973114833,0.71398324,0.05791100735724687,0.0,0.71398324,0.0,8.0,0.33468880219524594,0.5511469150760074,-1.062726597792119,0.05029903742857143,0.09096944179770894,0.37912353299999996,0.008275439340986753,-0.022953933,0.3561696,17.0,9.0,0.10394918233073112,2.539572112450776,5.7676020290098755,-0.14073759328571428,0.14115752231575346,0.37731696800000003,0.019925446106322433,-0.353387,0.023929968,19.0,12.0,0.19933016899149403,-0.12152337314133582,-1.7798219966333217
187,RHC,Yes,Male,107.0,Dominant,0.5709295907142857,0.35550106322485575,1.3332226,0.12638100595400287,0.0,1.3332226,24.0,34.0,0.6725634568627593,0.3208204180863508,-0.2472219625164942,0.3044779418928571,0.2854108135384959,1.16004381,0.08145933248470609,-0.35735485,0.80268896,53.0,21.0,0.41733218134241234,0.07522798868383103,-0.5579451451968613,0.5707771680357142,0.2937146140421252,1.1216788,0.08626827450191457,0.0,1.1216788,24.0,34.0,0.6419149866242294,-0.6865632547214101,-0.2382782198579716,0.6985918830357143,0.2984436756946804,1.0578952,0.08906862756215157,0.0,1.0578952,24.0,43.0,0.7596704855432628,-1.658226780914065,1.4455971647914145,0.5139864596428572,0.24285341172319172,0.8662557,0.058977779585594074,0.0,0.8662557,24.0,52.0,0.5684715122869329,-1.0465758254580326,0.22958156033386867
188,RHC,Yes,Male,108.0,Dominant,0.20095449435897433,0.4545783981823316,1.9770663,0.20664152009401443,-1.0422425,0.9348238,5.0,24.0,0.4970153205858805,-0.641681678929046,0.18770583381109063,0.02995587402564103,0.21335637011231107,1.2799652,0.04552094066750147,-0.74977,0.5301952,5.0,23.0,0.2154490544331572,-0.8988623111890569,3.288888759527935,0.39601600473684206,0.2712356201846131,0.7734092,0.0735687616569317,0.0,0.7734092,0.0,15.0,0.47999733089326885,-0.4594410455162406,-1.3945141029557728,0.6528806461538461,0.46115155587227535,1.61926207,0.2126607574834203,-0.24231827,1.3769438,5.0,31.0,0.799320896515088,-0.36474077640622843,-1.156035431360428,0.5398940676923076,0.41399325288752836,1.57020716,0.17139041343639702,-0.39548486,1.1747223,5.0,31.0,0.68034992302913,-0.444248530197294,-1.0898740515417848
189,RHC,Yes,Male,109.0,Dominant,0.33632649093023254,0.4079798253468817,1.3776731,0.1664475378900721,0.0,1.3776731,3.0,2.0,0.528737218655464,0.7808175124993778,-0.7045378587025617,0.2878143606976744,0.35116307824321596,1.0724462,0.12331550752125102,0.0,1.0724462,3.0,27.0,0.45404032171720393,0.7394429070124036,-0.9007855828693172,0.3258317597674419,0.41751800745287954,1.19132913,0.1743212865474228,-0.10110103,1.0902281,37.0,35.0,0.529610821472306,0.6335687539582104,-1.265323386916375,0.37042932325581396,0.4201748828376937,1.1007057,0.17654693216766965,0.0,1.1007057,3.0,18.0,0.5601471375410482,0.4382762044978261,-1.503394579048764,0.2963754469767442,0.3571446150732961,1.16123,0.12755227607585282,0.0,1.16123,3.0,18.0,0.4641020164215167,0.687283344396153,-1.0405322853841146
190,RHC,Yes,Male,110.0,Dominant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
191,RHC,Yes,Male,111.0,Dominant,0.5372819039130432,0.3545650946555089,1.66506208,0.12571640634807,-0.28787988,1.3771822,39.0,28.0,0.6437299516260642,-0.11798140718647913,-0.6066074078853316,0.3350048764927535,0.28596857547560967,1.11011577,0.08177802615954945,-0.19315317,0.9169626,37.0,28.0,0.4404614551052959,0.060047162211912614,-1.1390014523592642,0.49411590915942016,0.2940734519528357,1.1245041150000001,0.08647919514345677,-0.124116115,1.000388,29.0,59.0,0.5750041102704374,-0.2957289728060636,-0.9024253896407557,0.4762418324347825,0.37223559449452354,1.21586865,0.13855933780869134,-0.06891135,1.1469573,35.0,64.0,0.6044548128433844,0.3216698064938741,-1.0630154886914693,0.22189842882608696,0.44879251775625945,1.5725999,0.20141472399400243,-0.5461536,1.0264463,34.0,57.0,0.50065321002615,0.15393595120018175,-1.1907975068311614
192,RHC,Yes,Male,112.0,Dominant,0.5680516565671642,0.2963415100505438,1.1612624,0.08781829057903658,0.0,1.1612624,17.0,52.0,0.6407035001525557,-0.4658548507188801,-0.5854348377179939,0.340184786238806,0.3394716330433015,1.66935514,0.11524098964108596,-0.32184884,1.3475063,39.0,52.0,0.4805899275155775,0.24042159994627793,0.12045621857073474,0.5027180775373135,0.38513876406942593,1.3580171,0.14833186758892491,0.0,1.3580171,17.0,53.0,0.6332908755633048,0.38399793436509033,-0.9067262612639353,0.6928589691044775,0.3911900578302848,1.3745785,0.15302966134526158,0.0,1.3745785,17.0,52.0,0.7956652640487588,-0.09297151263527653,-0.9197149268810412,0.4190425006567164,0.34353479183872426,1.1037420199999999,0.1180161532036756,-0.11740138,0.98634064,21.0,49.0,0.5418604714871808,0.02169275395583381,-1.4897676849006125
193,RHC,Yes,Female,113.0,Dominant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0
194,RHC,No,Male,114.0,Dominant,0.7799054298387098,0.2865465666362159,1.28751925,0.08210893485100333,0.13839895,1.4259182,35.0,50.0,0.8308799036821783,0.29692034282713514,0.05398226682450202,0.45671210933870965,0.27535431711404385,1.465665506,0.07581999995334142,-0.101765506,1.3639,24.0,37.0,0.5332972442924816,0.30677508621654437,0.4242773488577716,0.6174422843225807,0.2582509287606074,1.040744806,0.06669354220571633,0.024033494,1.0647783,35.0,45.0,0.6692746197751734,-0.545362071118787,-0.4641052139245758,0.45662658004838713,0.2533875932231574,1.0063453629999999,0.06420527239942428,0.016580237,1.0229256,31.0,37.0,0.522219404088081,0.23155564295051723,-0.8393087143586282,0.14305284048387096,0.3129458580801356,1.3411874,0.09793511008951235,-0.5469228,0.7942646,27.0,61.0,0.3440918849086915,-0.022703247228043753,-0.6019417336710449
195,RHC,Yes,Male,115.0,Dominant,0.7436493055813954,0.46647853122464483,1.4494593,0.21760222009350194,0.0,1.4494593,17.0,27.0,0.877847657503962,-0.25770454291086387,-1.004934074782874,0.4012309089302325,0.28341652088462155,1.04027884,0.08032492431034313,-0.21264574,0.8276331,25.0,31.0,0.49123432961400787,-0.40744167844235357,-0.9260965454438388,0.4135388925348838,0.31244860808283165,0.98076224,0.09762413269289892,0.0,0.98076224,17.0,8.0,0.5183035291524427,0.2751656926785622,-0.9526711423225098,0.385819824883721,0.28228447002139617,0.84134823,0.07968452201526051,0.0,0.84134823,17.0,2.0,0.478060100080069,-0.051317584221256644,-1.479239530536398,0.0684108560232558,0.26019503205870426,0.94653247,0.06770145470803013,-0.39235997,0.5541725,35.0,2.0,0.269038101260518,0.13039171488571027,-1.316096174734725
