TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
06:11.0,0,10.243.508,0.7303473,0.94380575,0,0.52081907,-0.17583144,0.65568596,0,0.21626478,0.16332288,0.877598,0,0.36529574,0.07004318,0.7740386,0,-0.08267029,0.1978366,0.08820202,12.813.187,77.846.155,79.417.584,78.410.254,8.094.872,0.032226563,-0.021972656,101.190.185.546.875,2.325.286.865.234.370,-47.552.490.234.375,3.446.807.861.328.120,1,4,1,1,1,85,,203,LHC,Female,No,Right
06:11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:12.1,0,10.236.237,0.7303473,10.466.818,0,0.5466476,-0.17583144,0.57311255,0,0.20253122,0.16332288,0.83166647,0,0.37291303,0.07004318,0.8067477,0,-0.091502324,0.1978366,0.18693647,0,8.014.286,7.885.348,868.315,6.338.095,0.069091797,-0.00970459,1.016.845.703.125,2.280.426.025.390.620,-6.781.463.623.046.870,2.175.750.732.421.870,1,4,1,1,1,85,,203,LHC,Female,No,Right
06:12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,203,LHC,Female,No,Right
06:13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:13.1,0,10.236.237,0.7303473,10.466.818,0,0.5466476,-0.17583144,0.57311255,0,0.20253122,0.16332288,0.83166647,0,0.37291303,0.07004318,0.8067477,0,-0.091502324,0.1978366,0.18693647,91.102.563,7.832.967,77.322.345,7.724.176,84.494.507,0.055114746,-0.020446777,101.275.634.765.625,195.892.333.984.375,-3.611.297.607.421.870,2.729.034.423.828.120,1,4,1,1,1,85,,203,LHC,Female,No,Right
06:13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:14.1,0,10.236.237,0.7303473,10.466.818,0,0.5466476,-0.17583144,0.57311255,0,0.20253122,0.16332288,0.83166647,0,0.37291303,0.07004318,0.8067477,0,-0.091502324,0.1978366,0.18693647,4.504.762,7.204.396,73.655.676,77.443.225,7.264.835,0.04486084,-0.021362305,10.126.953.125,315.521.240.234.375,-533.843.994.140.625,-0.755157471,1,2,1,1,2,85,,203,LHC,Female,No,Right
06:15.1,0,10.236.237,0.7303473,10.466.818,0,0.5466476,-0.17583144,0.57311255,0,0.20253122,0.16332288,0.83166647,0,0.37291303,0.07004318,0.8067477,0,-0.091502324,0.1978366,0.18693647,6.293.773,78.007.324,7.828.938,77.080.585,63.582.416,0.041809082,-0.026000977,10.137.939.453.125,258.697.509.765.625,-426.177.978.515.625,0.687866211,1,4,1,1,2,85,,203,LHC,Female,No,Right
06:16.1,0,10.236.237,0.9175289,14.710.037,0,0.5466476,0.06540906,0.85245997,0,0.20253122,0.35952625,0.7466884,0,0.37291303,0.10069865,10.875.629,0,-0.091502324,-0.2900316,0.5011841,0,73.010.986,77.040.295,787.326,7.434.066,0.046630859,-0.022338867,10.135.498.046.875,34.393.310.546.875,-438.140.869.140.625,0.433654785,1,4,1,1,1,85,,203,LHC,Female,No,Right
06:17.1,0,0.7897209,0.778246,14.183.011,0,0.29421481,0.12140058,0.9099594,0,0.29891115,0.110911086,0.7030348,0,0.19554779,0.06384667,10.012.168,0,-8.86E+03,-0.15090157,0.8367714,0,72.608.057,7.659.707,8.195.604,758.315,0.051452637,-0.025024414,1.011.474.609.375,3.416.900.634.765.620,-4.007.568.359.375,-1.114.044.189.453.120,1,4,1,1,1,85,,203,LHC,Female,No,Right
06:17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:18.2,0,0.83273315,0.5755295,14.183.011,0,0.37284404,0.25950423,0.9099594,0,0.57845247,0.7281613,0.7030348,0,0.26370445,0.22449405,10.012.168,0,0.21185279,-0.0805037,0.8367714,7.276.923,67.007.324,6.990.842,810.696,7.768.498,0.036254883,-0.033447266,102.130.126.953.125,201.873.779.296.875,-351.409.912.109.375,-0.882263184,1,4,1,1,1,85,,203,LHC,Female,No,Right
06:19.2,0,0.87850314,0.75649774,14.183.011,0,0.42553878,0.47316346,0.9099594,0,0.45102575,0.71295464,0.7030348,0,0.2846273,0.052245248,10.012.168,0,0.13648723,-0.09884368,0.8367714,12.241.025,8.352.747,8.038.461,86.992.676,76.274.725,0.047180176,-0.039489746,10.101.318.359.375,3.327.178.955.078.120,-3.925.323.486.328.120,11.065.673.828.125,1,4,1,1,2,85,,203,LHC,Female,No,Right
06:20.2,0,0.87850314,0.75649774,14.183.011,0,0.42553878,0.47316346,0.9099594,0,0.45102575,0.71295464,0.7030348,0,0.2846273,0.052245248,10.012.168,0,0.13648723,-0.09884368,0.8367714,10.270.696,8.054.579,79.014.655,8.054.579,8.187.546,0.06036377,-0.025146484,1.020.263.671.875,3.289.794.921.875,-566.741.943.359.375,1.831.817.626.953.120,1,4,1,1,2,85,,203,LHC,Female,No,Right
06:21.2,0,0.21191274,0.028527655,0.6451321,0,0.26391286,0.1795053,0.602211,0,0.5853179,0.6537702,0.4486367,0,0.5073643,0.80682176,0.97328734,0,0.25673726,0.50672805,0.80377173,9.106.227,85.421.246,8.038.461,83.487.177,8.094.872,0.057434082,-0.034179688,10.186.767.578.125,297.576.904.296.875,-2.699.127.197.265.620,-0.635528564,1,4,1,1,1,85,,203,LHC,Female,No,Right
06:21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,203,LHC,Female,No,Right
06:22.2,0,0.007877523,0.12755454,0.6594147,0,-0.003233378,8.19E+02,0.65799695,0,0.4731457,0.29419097,0.3081947,0,0.3515572,0.3824217,0.89445275,0,0.07383226,0.29106644,0.7066334,13.893.041,8.364.835,8.235.897,85.985.345,6.849.817,0.067199707,-0.043273926,0.997619629,3.147.735.595.703.120,-6.871.185.302.734.370,-33.795.166.015.625,1,4,1,1,1,85,,203,LHC,Female,No,Right
06:23.3,0,0.1131774,0.18904611,0.7623706,0,-0.064989135,-0.06740874,0.41913375,0,0.40589425,0.04408643,0.5546032,0,0.32195535,0.07965971,10.001.041,0,0.12970608,-0.037919212,0.84588987,17.084.248,85.421.246,8.014.286,83.728.937,7.752.381,0.057861328,-0.02935791,101.654.052.734.375,1.831.817.626.953.120,-4.209.442.138.671.870,2.818.756.103.515.620,1,4,1,1,1,90,,203,LHC,Female,No,Right
06:24.3,0,0.5518955,0.20641169,0.49371642,0,0.22114156,-0.20702499,0.53516304,0,0.5608449,-0.08396007,0.8590504,0,0.5801134,0.31428006,0.9031639,0,0.1062839,-0.0935008,0.6801744,1.603.663,83.728.937,8.030.403,8.405.128,9.396.337,0.054321289,-0.032287598,100.848.388.671.875,351.409.912.109.375,-351.409.912.109.375,-0.433654785,1,4,1,1,1,90,,203,LHC,Female,No,Right
06:25.3,0,0.6947549,0.7540067,0.84404886,0,0.28923625,0.27210218,0.8584673,0,0.5317848,0.22297335,0.7947321,0,0.21549377,0.12086336,0.8089999,0,-0.36404967,-0.33147845,0.563914,6.221.245,75.227.106,78.410.254,7.845.055,72.849.817,0.059753418,-0.028625488,1.013.916.015.625,2.415.008.544.921.870,-45.758.056.640.625,0.904693604,1,4,1,1,1,90,,203,LHC,Female,No,Right
06:26.3,0,11.668.583,0.74209553,0.8738774,0,0.7287374,0.53589606,0.5865164,0,0.5980224,0.29582325,0.69213504,0,0.15517148,-0.025094248,0.43647218,0,-0.42685238,-0.5947295,0.37027302,8.203.663,827.619,7.973.993,7.978.022,79.860.803,0.073608398,-0.033447266,101.025.390.625,2.729.034.423.828.120,-5.704.803.466.796.870,0.433654785,1,4,1,1,1,90,,203,LHC,Female,No,Right
06:27.4,0,11.486.433,0.307118,0.30856162,0,0.6986736,0.04388172,0.4929664,0,0.49614483,0.3228834,0.6142703,0,0.1855904,-0.09108787,0.6373902,0,-0.630649,-0.5132574,0.40567914,0,7.486.447,75.992.676,7.736.264,6.285.714,0.073608398,-0.034118652,101.171.875,288.604.736.328.125,-4.463.653.564.453.120,-0.538330078,1,4,1,1,1,90,,203,LHC,Female,No,Right
06:28.4,0,0.75430435,0.2683971,0.47401497,0,0.27895412,0.12692508,0.46593037,0,0.39288607,0.41464832,0.8896334,0,0.058426384,-0.080514714,0.7850732,0,-0.5217546,-0.5714478,0.39349753,0,74.582.416,7.647.619,80.747.253,9.106.227,0.076477051,-0.03717041,101.776.123.046.875,18.841.552.734.375,-45.159.912.109.375,0.164489746,1,4,1,1,1,90,,203,LHC,Female,No,Right
06:29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,203,LHC,Female,No,Right
06:29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:29.4,0,0.7382891,0.67134356,0.4728196,0,-0.09190927,0.23441392,0.19808169,0,0.14777307,0.434494,10.044.374,0,0.004775024,0.09109477,0.6802941,0,-0.39234313,-0.6066171,0.42559797,11.821.978,810.293,8.578.388,79.941.394,787.326,0.045715332,-0.031494141,102.191.162.109.375,327.484.130.859.375,-53.533.935.546.875,0.665435791,1,4,1,1,1,90,,203,LHC,Female,No,Right
06:30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:30.5,0,0.60014117,0.9064756,0.6934343,0,-0.29280376,0.29476187,0.11211179,0,0.016018014,0.3077929,0.7493633,0,-0.029803079,-0.043211885,0.6163735,0,-0.47874597,-0.59961224,0.43052992,1.470.696,8.409.158,81.915.753,8.328.571,85.945.056,0.055297852,-0.031799316,101.690.673.828.125,3.297.271.728.515.620,-5.345.916.748.046.870,0.239257813,1,4,1,1,1,90,,203,LHC,Female,No,Right
06:30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,203,LHC,Female,No,Right
06:30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,203,LHC,Female,No,Right
06:31.5,0,0.60014117,0.9064756,0.6934343,0,-0.29280376,0.29476187,0.11211179,0,0.016018014,0.3077929,0.7493633,0,-0.029803079,-0.043211885,0.6163735,0,-0.47874597,-0.59961224,0.43052992,15.678.022,821.978,76.435.895,8.469.597,7.845.055,0.064697266,-0.027770996,10.179.443.359.375,4.418.792.724.609.370,-321.502.685.546.875,-0.157012939,1,4,1,1,1,90,,203,LHC,Female,No,Right
