TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
43:47.4,0,-0.34432012,0.9979122,1.2635597,0,-0.1448254,0.11902322,1.0763602,0,0.30323157,0.21400951,1.4990797,0,0.40340462,0.28280178,0.9383835,0,0.26800007,0.074327834,0.5462608,1188.2417,1622.1978,813.1135,846.1539,702.71063,-0.034667969,-0.127197266,0.999633789,-0.014953613,-7.858123779,-0.553283691,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:48.4,0,-0.3310887,0.9979122,1.2359405,0,-0.12099517,0.11902322,0.96171063,0,0.20750871,0.21400951,1.4990797,0,0.40063184,0.28280178,0.90309733,0,0.2507572,0.074327834,0.75069165,1408.6447,1621.7949,982.3443,854.61536,704.7253,-0.079040527,-0.115356445,1.000610352,4.732818604,1.465454102,-3.416900635,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:49.5,0,-3.8355527,0.9979122,1.5145575,0,-3.8128011,0.11902322,1.2823596,0,-3.2471359,0.21400951,1.2855142,0,-3.013203,0.28280178,1.0290794,0,-3.1883802,0.074327834,0.72986025,0,1624.6154,910.2198,813.91943,727.28937,-0.04486084,-0.120910645,1.014160156,1.495361328,-4.501037598,-3.89541626,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,121,RHC,Male,Yes,Right
43:50.5,0,-3.8338299,0.9979122,1.2108042,0,-4.0136266,0.11902322,1.1533631,0,-3.4493935,0.21400951,1.3332297,0,-2.9975247,0.28280178,0.9326628,0,-3.2716773,0.074327834,0.70421237,550,1622.1978,885.2381,836.4835,711.1722,-0.043334961,-0.11907959,1.008361816,4.403839111,-3.364562988,-0.650482178,1,4,2,1,1,90,,121,RHC,Male,Yes,Right
43:51.5,0,-3.4760764,0.9979122,0.78970295,0,-3.6052492,0.11902322,0.90237707,0,-3.0554767,0.21400951,0.77460855,0,-3.31993,0.28280178,0.81420434,0,-3.2282834,0.074327834,0.81332296,310.65933,1622.1978,921.50183,803.0403,745.42126,-0.028442383,-0.115478516,1.024230957,2.706604004,-4.501037598,-1.839294434,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:52.5,0,-2.0581923,0.9979122,0.78970295,0,-2.4058414,0.11902322,0.90237707,0,-1.588308,0.21400951,0.77460855,0,-1.9317328,0.28280178,0.81420434,0,-2.2422822,0.074327834,0.81332296,1486.4103,1622.1978,892.0879,792.96704,880,-0.025085449,-0.118652344,1.005187988,3.902893066,-5.428161621,0.433654785,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:53.5,0,-1.6522473,0.9979122,0.89923674,0,-2.0062854,0.11902322,0.773215,0,-1.588308,0.21400951,0.63815576,0,-1.5303441,0.28280178,0.6829064,0,-1.8546278,0.074327834,0.46009967,1294.6154,1622.1978,822.381,814.7253,821.5751,0.004760742,-0.13293457,1.011413574,2.437438965,-4.800109863,-2.377624512,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:54.6,0,-3.8126945,0.9979122,0.89923674,0,-3.915256,0.11902322,0.773215,0,-3.2811837,0.21400951,0.63815576,0,-2.9772317,0.28280178,0.6829064,0,-3.1470568,0.074327834,0.46009967,161.97803,1622.1978,863.47986,802.23444,711.5751,-0.01763916,-0.120727539,1.028381348,2.990722656,-4.022521973,-1.86920166,1,4,1,1,1,90,,121,RHC,Male,Yes,Right
43:55.6,0,-1.4978017,0.9979122,0.8668931,0,-1.9496089,0.11902322,0.6889422,0,-1.3745267,0.21400951,0.64457774,0,-1.6171215,0.28280178,1.0883471,0,-1.988501,0.074327834,0.9069622,1405.4213,1622.1978,895.31134,817.1429,677.72894,-0.002746582,-0.127441406,1.006713867,2.534637451,-4.732818604,2.564544678,1,4,1,1,1,100,,121,RHC,Male,Yes,Right
43:56.6,0,-1.2556096,0.9979122,1.0786228,0,-1.7081778,0.11902322,0.49980947,0,-1.3745267,0.21400951,0.6016895,0,-1.3834991,0.28280178,1.0755434,0,-1.7589409,0.074327834,0.89733833,144.65201,1622.1978,876.77655,830.0366,689.41394,-0.030578613,-0.138122559,1.005187988,2.422485352,-4.605712891,-1.629943848,1,4,1,1,1,100,,121,RHC,Male,Yes,Right
43:57.6,0,-2.4994543,0.9979122,1.1862065,0,-2.6049683,0.11902322,0.97608775,0,-1.7807902,0.21400951,1.4426352,0,-2.0551054,0.28280178,1.0686979,0,-2.1931775,0.074327834,0.8290756,0,1609.3041,783.69965,817.9487,833.2601,-0.033996582,-0.067626953,1.016235352,4.329071045,-2.422485352,0.299072266,1,4,1,1,1,100,,121,RHC,Male,Yes,Right
