TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
13:34.1,0,0.80412364,0.20190617,0.3234933,0,0.5217795,0.16778451,0.5463373,0,0.42888135,0.46034566,0.5464594,0,0.042375293,-0.041153006,0.67669755,0,-0.36516973,-0.4494907,0.897742,49.882.785,8.038.461,79.417.584,101.578.754,7.345.421,-0.083496094,0.076721191,10.096.435.546.875,3.177.642.822.265.620,-2.893.524.169.921.870,0.575714111,1,4,1,1,4,85,,204,LHC,Female,Yes,Right
13:34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:35.1,0,0.74875045,-0.31570384,0.3234933,0,-0.058624797,-0.15432714,0.5463373,0,0.09232197,0.42524633,0.5464594,0,0.03274725,-0.1080426,0.67669755,0,-0.36545354,-0.54929924,0.897742,31.186.813,8.131.135,78.410.254,7.135.897,8.243.956,-0.074279785,0.078491211,100.970.458.984.375,29.608.154.296.875,-611.602.783.203.125,-0.059814453,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:36.1,0,0.38751847,-0.05988888,0.3234933,0,-0.045941,0.102089286,0.5463373,0,0.15503435,0.348065,0.5464594,0,0.063249,-0.01543993,0.67669755,0,-0.31658816,-0.45283213,0.897742,10.218.315,80.102.563,7.973.993,9.557.509,7.832.967,-0.082458496,0.074768066,1.006.591.796.875,2.848.663.330.078.120,-3.431.854.248.046.870,-0.029907227,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:37.2,0,0.3874417,0.19856863,0.3234933,0,0.054466255,0.045983084,0.5463373,0,0.26828563,0.17458615,0.5464594,0,0.035652146,-0.106808536,0.67669755,0,-0.30323765,-0.3376838,0.897742,5.459.707,8.090.842,7.881.319,9.307.692,8.247.985,-0.075317383,0.08215332,102.105.712.890.625,2.699.127.197.265.620,-4.164.581.298.828.120,0.366363525,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:38.2,0,0.934636,0.3042726,0.3234933,0,0.69023657,0.022989467,0.5463373,0,0.52458507,0.25024202,0.5464594,0,0.01648343,0.023108525,0.67669755,0,-0.31215897,-0.30516332,0.897742,2.941.392,74.945.056,8.018.315,100.490.845,8.852.381,-0.079833984,0.076599121,10.107.421.875,3.656.158.447.265.620,-402.252.197.265.625,0.523376465,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
13:39.2,0,10.038.719,0.41592586,0.3234933,0,0.7099577,0.10138251,0.5463373,0,0.5238127,0.16680026,0.5464594,0,0.06958318,-0.06566949,0.67669755,0,-0.36694714,-0.31941095,0.897742,11.322.344,78.249.084,8.018.315,10.726.007,7.897.436,-0.070739746,0.075927734,1.007.080.078.125,3.043.060.302.734.370,-3.431.854.248.046.870,-0.388793945,1,4,1,1,2,85,,204,LHC,Female,Yes,Right
13:39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,LHC,Female,Yes,Right
