TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
58:43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
58:43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,RHC,Male,No,Left
58:43.3,0,0,0.8516184,0,0,0,0.3524698,0,0,0,0.38224918,0,0,0,0.14312015,0,0,0,0.15048642,0,10.278.755,9.287.546,8.231.868,10.359.341,850.989,0.458190918,0.252197266,0.871520996,267.669.677.734.375,-5.001.983.642.578.120,-0.538330078,1,4,1,1,2,80,,205,RHC,Male,No,Left
58:44.4,0,0,0.5821681,0,0,0,0.3711918,0,0,0,0.33098412,0,0,0,0.112199046,0,0,0,0.32565802,0,8.981.319,62.494.507,8.026.374,90.417.584,711.978,0.478759766,0.229125977,0.85925293,3.132.781.982.421.870,-468.048.095.703.125,1.353.302.001.953.120,1,4,1,1,2,80,,205,RHC,Male,No,Left
58:45.4,0,0,0.9513385,0,0,0,0.29587442,0,0,0,0.181292,0,0,0,0.21872492,0,0,0,0.2075839,0,9.166.667,85.300.366,8.038.461,821.978,8.042.491,0.475463867,0.237060547,0.859985352,26.019.287.109.375,-478.515.625,-0.366363525,1,4,1,1,2,80,,205,RHC,Male,No,Left
58:46.4,0,0,0.93658787,0.17437632,0,0,0.15036064,0.4683367,0,0,0.31525186,0.75990915,0,0,0.16423501,11.289.165,0,0,-0.32788122,0.9331851,11.278.022,80.747.253,7.978.022,8.320.513,8.171.429,0.485290527,0.24407959,0.858520508,3.910.369.873.046.870,-65.496.826.171.875,109.161.376.953.125,1,2,1,1,1,80,,205,RHC,Male,No,Left
58:47.5,0,0,0.69547343,10.553.085,0,0,-0.18696459,0.6646947,0,0,0.30355793,0.93133914,0,0,0.21921387,1.086.276,0,0,-0.24033152,0.84619975,8.590.476,8.481.685,7.921.612,8.090.842,7.438.095,0.495300293,0.244018555,0.861022949,3.349.609.375,-5.091.705.322.265.620,-0.426177979,1,1,1,1,1,80,,205,RHC,Male,No,Left
58:48.5,0,0,0.8324983,12.844.689,0,0,0.14250375,0.7769824,0,0,0.4003581,0.85883725,0,0,0.32288617,10.376.096,0,0,-0.084830746,0.8136564,9.255.311,87.032.965,8.356.777,84.010.986,79.538.464,0.505249023,0.237304688,0.851013184,106.170.654.296.875,-3.835.601.806.640.620,-0.949554443,1,2,1,1,1,80,,205,RHC,Male,No,Left
58:49.5,0,0,11.854.137,12.844.689,0,0,0.50835866,0.7769824,0,0,0.44801047,0.85883725,0,0,0.20369503,10.376.096,0,0,-0.12958477,0.8136564,91.989.014,7.426.007,7.937.729,8.783.883,92.271.063,0.506469727,0.233032227,0.849060059,243.743.896.484.375,-418.701.171.875,-0.605621338,1,2,1,1,2,80,,205,RHC,Male,No,Left
58:50.5,0,0,1.277.661,12.844.689,0,0,0.521353,0.7769824,0,0,0.41899157,0.85883725,0,0,0.036403075,10.376.096,0,0,-0.14449085,0.8136564,8.203.663,8.155.311,79.578.754,8.227.839,7.204.396,0.510681152,0.246032715,0.856323242,321.502.685.546.875,-5.585.174.560.546.870,-0.456085205,1,2,1,1,2,80,,205,RHC,Male,No,Left
58:51.6,0,0,0.6935563,12.844.689,0,0,-0.15386185,0.7769824,0,0,0.005488768,0.85883725,0,0,0.33144945,10.376.096,0,0,0.30928922,0.8136564,90.417.584,8.300.366,7.857.143,8.550.183,9.114.286,0.507324219,0.235168457,0.838684082,2.549.591.064.453.120,-48.748.779.296.875,-1.099.090.576.171.870,1,2,1,1,2,80,,205,RHC,Male,No,Left
58:52.6,0,0,0.6325962,12.844.689,0,0,0.002683975,0.7769824,0,0,0.44008055,0.85883725,0,0,0.15470548,10.376.096,0,0,0.13090843,0.8136564,7.740.293,83.728.937,79.538.464,8.135.165,787.326,0.522216797,0.232177734,0.838012695,1.742.095.947.265.620,-372.344.970.703.125,1.308.441.162.109.370,1,2,1,1,2,80,,205,RHC,Male,No,Left
58:53.6,0,0,0.86248875,12.844.689,0,0,0.098383196,0.7769824,0,0,0.27591097,0.85883725,0,0,0.16422012,10.376.096,0,0,0.12805809,0.8136564,4.794.872,8.389.011,79.014.655,8.243.956,90.054.944,0.518737793,0.223754883,0.840393066,3.028.106.689.453.120,-5.914.154.052.734.370,-11.663.818.359.375,1,2,1,1,2,80,,205,RHC,Male,No,Left
58:54.6,0,0,0.4002229,0.94040966,0,0,-0.16083983,0.7980491,0,0,0.14886728,11.606.234,0,0,0.11773308,10.280.873,0,0,-0.027862864,0.8622825,10.391.575,7.857.143,7.973.993,8.578.388,75.589.746,0.516296387,0.228210449,0.850585938,2.714.080.810.546.870,-4.882.354.736.328.120,0.059814453,1,2,1,1,1,80,,205,RHC,Male,No,Left
58:55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,RHC,Male,No,Left
58:55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
58:55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
58:55.6,0,0,0.14359246,0.9937168,0,0,-0.36804774,0.7362321,0,0,0.038706247,11.870.087,0,0,0.07199509,10.434.991,0,0,-0.1582738,0.8740202,14.368.499,8.618.681,12.196.703,1.163.663,9.158.608,0.467102051,0.220397949,0.868286133,3.349.609.375,-5.091.705.322.265.620,0.882263184,1,2,1,1,1,80,,205,RHC,Male,No,Left
58:55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,RHC,Male,No,Left
58:56.7,0,0,0.21483591,10.798.826,0,0,-0.33852366,0.55901796,0,0,-0.005621591,11.301.692,0,0,0.09439204,10.621.991,0,0,-0.11013863,0.93209493,57.860.803,8.997.436,7.542.857,81.150.183,6.954.579,0.470153809,0.203430176,0.873962402,287.109.375,-387.298.583.984.375,-0.814971924,1,4,2,1,1,85,,205,RHC,Male,No,Left
58:57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,RHC,Male,No,Left
58:57.7,0,0,0.21483591,10.798.826,0,0,-0.33852366,0.55901796,0,0,-0.005621591,11.301.692,0,0,0.09439204,10.621.991,0,0,-0.11013863,0.93209493,6.785.348,11.954.945,8.159.341,87.959.705,66.725.275,0.480895996,0.209411621,0.880004883,3.087.921.142.578.120,-466.552.734.375,-1.846.771.240.234.370,1,4,2,1,2,85,,205,RHC,Male,No,Left
58:58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,RHC,Male,No,Left
58:58.7,0,0,0.21483591,10.798.826,0,0,-0.33852366,0.55901796,0,0,-0.005621591,11.301.692,0,0,0.09439204,10.621.991,0,0,-0.11013863,0.93209493,10.697.803,11.552.014,8.417.216,810.696,6.454.945,0.480102539,0.209228516,0.875854492,3.147.735.595.703.120,-4.762.725.830.078.120,-0.411224365,1,4,2,1,2,85,,205,RHC,Male,No,Left
58:59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,RHC,Male,No,Left
58:59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,205,RHC,Male,No,Left
58:59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,205,RHC,Male,No,Left
58:59.7,0,0,12.564.116,10.798.826,0,0,0.92269826,0.55901796,0,0,0.5715203,11.301.692,0,0,0.5154315,10.621.991,0,0,0.3576803,0.93209493,8.167.399,943.663,84.010.986,8.380.952,6.990.842,0.481140137,0.207092285,0.876708984,255.706.787.109.375,-360.382.080.078.125,-0.276641846,1,2,2,1,2,85,,205,RHC,Male,No,Left
