TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Participant,Test,Gender,English,Dominant
15:45.8,0,0.8536625,0.561098,0.6734772,0,0.5361296,-0.14375247,0.3463312,0,0.3643104,0.33874527,0.39099506,0,-0.02467423,-0.06372893,0.47261173,0,-0.2941978,-0.4888184,0.2691193,26.794.873,77.846.155,7.937.729,376.337,66.725.275,-0.196289063,0.047729492,0.992797852,32.000.732.421.875,-348.419.189.453.125,-0.059814453,1,4,1,1,2,80,,204,RHS,Female,Yes,Right
15:45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:46.8,0,0.4223072,0.021457141,0.6734772,0,-0.05661491,-0.08474249,0.3463312,0,0.15374242,0.34631512,0.39099506,0,-0.03285574,-0.14093085,0.47261173,0,-0.20186947,-0.5915886,0.2691193,0,7.820.879,7.861.172,37.351.648,50.809.525,-0.200073242,0.046508789,0.991943359,318.511.962.890.625,-4.418.792.724.609.370,-0.762634277,1,4,1,1,2,80,,204,RHS,Female,Yes,Right
15:46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,204,RHS,Female,Yes,Right
15:47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,204,RHS,Female,Yes,Right
15:47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:47.9,0,0.88744503,0.19625233,0.6734772,0,0.10143475,-0.0802837,0.3463312,0,0.3715542,0.24136686,0.39099506,0,-0.08621361,-0.12628995,0.47261173,0,-0.29696357,-0.31837663,0.2691193,0,7.820.879,8.002.198,47.787.546,6.084.249,-0.193908691,0.051940918,100.311.279.296.875,333.465.576.171.875,-644.500.732.421.875,0.029907227,1,4,1,1,2,80,,204,RHS,Female,Yes,Right
15:48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:48.9,0,0.6948171,0.37739146,0.6734772,0,0.13255702,-0.2382337,0.3463312,0,0.21599796,0.35236308,0.39099506,0,0.02853601,0.01376552,0.47261173,0,-0.3366583,-0.3370714,0.2691193,22.443.224,80.868.134,799.011,6.958.608,8.602.564,-0.203674316,0.058532715,0.988586426,3.222.503.662.109.370,-291.595.458.984.375,-0.299072266,1,4,1,1,2,80,,204,RHS,Female,Yes,Right
15:49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:49.9,0,0.915853,0.5899196,0.6734772,0,0.5860852,0.21410361,0.3463312,0,0.37692198,0.45278007,0.39099506,0,0.13053931,0.13304076,0.47261173,0,-0.21681626,-0.38166317,0.2691193,65.556.775,7.647.619,79.699.634,68.538.464,9.073.993,-0.197265625,0.053649902,0.993286133,3.775.787.353.515.620,-3.656.158.447.265.620,-0.052337646,1,4,1,1,2,80,,204,RHS,Female,Yes,Right
15:50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:50.9,0,10.050.601,10.497.882,0.6734772,0,0.58108276,0.75531477,0.3463312,0,0.2944651,0.42326134,0.39099506,0,0.12791039,0.04470203,0.47261173,0,-0.3673849,-0.5505219,0.2691193,28.043.958,76.032.965,7.965.934,74.058.606,7.554.945,-0.190673828,0.058044434,0.99609375,3.416.900.634.765.620,-530.853.271.484.375,0.575714111,1,4,1,1,2,80,,204,RHS,Female,Yes,Right
15:51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,204,RHS,Female,Yes,Right
15:51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
15:51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink,204,RHS,Female,Yes,Right
